Tweet_count,Username,Text,Created At,Retweets,Likes
2060,EpicTetsu,"@creepydotorg @Olympics She shouldn't be hurt about this. She needs to embrace it. People are doing her dance moves, she's become known world wide. Memes are being made of her. It's still a nice form of flattery. Now if there's real hate and etc towards her than that should be dealt with.",Mon Aug 19 21:35:03 +0000 2024,0,0
2061,Jitte,"@AnuSatheesh5 @SmtSudhaMurty She is a great writer, just like:

- Anil Kapoor as a painter in *Welcome*.
- Mamta Didi is a renowned painter.
- Rahul Gandhi is a top-notch politician.
- Vinesh Phogat is an Olympic champion.
- Nehru was an extraordinary freedom fighter.
- Kamala is a political genius.
- Oprah",Mon Aug 19 21:35:02 +0000 2024,0,7
2062,Black 👑 Excellence,"@OniNecrosis you've been invited to the dysgenic olympics, congrats https://t.co/9HjSJzxTgV",Mon Aug 19 21:34:59 +0000 2024,0,4
2063,Paul MacLeod,@FightingTalk316 @rickedwards1 @JNETTEKWAKYE @douglaschats @bobmillstt @bbc5live After the infamous Olympic pole vault failure due to an ‘extremity’ causing the bar to fall. What is the panels worst sporting moment caused by an unusual body part?,Mon Aug 19 21:34:59 +0000 2024,0,0
2064,Jake Thorne,@kazzaloveslife Their olympic breakfast was epic!,Mon Aug 19 21:34:59 +0000 2024,0,0
2065,Megan,Better late than never - I finally have a shirt to show my support for my favorite Olympic bronze medalists 🥺🫶🏼🥉 https://t.co/WxTAjQTV4G,Mon Aug 19 21:34:56 +0000 2024,0,3
2066,RichAunt,@ItzQuauhtli @creepydotorg @Olympics This is so painful to watch.😫,Mon Aug 19 21:34:56 +0000 2024,0,1
2067,🌈🎭★ Matthew Riley ∞ 🎨💜,@lyrical_starr A star Olympic star gets transported to a bright and colorful world where everything is Olympic themed and he needs to find his way back 🙂,Mon Aug 19 21:34:49 +0000 2024,0,1
2068,Miami Corruption Tracker,"4/ If accepting big donations from developers was an Olympic sport, Commissioner Kionne McGhee would take bronze 🥉
Since his 2020 election, McGhee has raked in a staggering $1.2 million 💰",Mon Aug 19 21:34:45 +0000 2024,0,0
2069,Miami Corruption Tracker,"3/ If accepting big donations from developers was an Olympic sport, Commissioner Raquel Regalado would take silver 🥈
Since her 2020 election, Regalado has raked in a staggering $1.6 million 💰",Mon Aug 19 21:34:44 +0000 2024,0,0
2070,Miami Corruption Tracker,"2/ If accepting big donations from developers was an Olympic sport, Commissioner Keon Hardemon would take gold 🥇
Since his 2020 election, Hardemon has raked in a staggering $4.2 million 💰
His career total is even higher, but let’s focus on the last four years.",Mon Aug 19 21:34:44 +0000 2024,0,0
2071,Tell the Truth,"@BelalGoat @AlextheBad52 @AOUREDOO @acdmma_ @ChampRDS He won an Olympic medal for America, 2008 - didn't make MMA debut until 2013. He has always been open about being a proud American with Mexican ancestry. You make zero sense.. https://t.co/8DtffQVeYZ",Mon Aug 19 21:34:39 +0000 2024,0,2
2072,Avycado,"@MattWallace888 “Average Canadian girl”

*example is literally an Olympic level athlete*",Mon Aug 19 21:34:36 +0000 2024,0,0
2073,Springsteen Tinnitus,@OliLondonTV Could box at the Olympics in the female division,Mon Aug 19 21:34:30 +0000 2024,0,0
2074,The Commish,I say back in action as in starting in October. Olympics gave us a nice off season fill,Mon Aug 19 21:34:20 +0000 2024,0,0
2075,Pierre Chamard,"@mikeflache Hello, dear  Mike. I'm glad to see back, around,  i guess it's all about the social mimicry bias &amp; its summer dumb topics. Probably, the Olympic games have also monopolized the social network. Wishing you &amp; all a happy new week !!",Mon Aug 19 21:34:22 +0000 2024,0,2
2076,Steven Bush,@rawsalerts This will be a better SHIT SHOW than the opening ceremony of the Olympics...,Mon Aug 19 21:34:27 +0000 2024,0,0
2077,RedShirtRob,@MattWallace888 If you are at the olympics.  You are not average.,Mon Aug 19 21:34:16 +0000 2024,0,0
2078,Chart Learning,"@funhumbleguy @hypergrowth102 @smberenji fubo is carried on comcast xfinity.

but ya that was charter.

But also Comcast gave Fubo full access to the Olympics too...",Mon Aug 19 21:34:12 +0000 2024,0,2
2079,Dark Man Lex,I need to see this video…for research purposes.,Mon Aug 19 21:34:10 +0000 2024,0,0
2080,Optical_fibre,"@WonderW97800751 Is this Eskimo Olympics?

It used to be on TV in England when I was a kid. Great sports!

The best events here:
String around ear tug of war
And
Pull a slippery stick till someone lets go.",Mon Aug 19 21:34:06 +0000 2024,0,1
2081,Tom Cruise • fan account,#TomCruise before performing at the 2024 Olympics. https://t.co/0V1EoZq57a,Mon Aug 19 21:34:06 +0000 2024,15,156
2082,Sportico,The #Olympics social media storm is not quite done yet. A few weeks ago we wrote about The Muffin Man (swimmer Henrik Christiansen) and other olympians who were captivating fans on social media - read the full story here: https://t.co/VTxMJVbAZX,Mon Aug 19 21:34:04 +0000 2024,1,2
2083,Randal snooze,@TyJohnsonNews In terms of not enjoying basketball I think thybulle clearly enjoyed playing.  He wanted to play for Australia in both Olympics which shows he actually enjoys playing.  Ben just liked the lifestyle that comes with it.,Mon Aug 19 21:33:59 +0000 2024,0,0
2084,Heather Wyatt,@creepydotorg @Olympics Maybe because she's a horrible joke who conned her way into the Olympics to make a public mockery of real talented people? She's an insult and her country should publicly apologize for this embarrassment!,Mon Aug 19 21:33:57 +0000 2024,0,0
2085,Anne Marie,"Cincinnati Open Tennis ATP Singles Final How to watch and listen to today's 2024 Cincinnati Open Tennis ATP Singles Final game: Live stream, TV channel, and start time

TV📺Link🔗 https://t.co/oaRsb7cSKI

#ATP #Tennis #CincyOpen #CincinnatiOpen #Tiafoe #Sinner https://t.co/z692KGgkmn",Mon Aug 19 21:33:54 +0000 2024,0,5
2086,Brio,Thierry Henry Steps Down as France Under-21s Manager After Olympic Success - https://t.co/r0Rz71GQKG,Mon Aug 19 21:33:53 +0000 2024,0,0
2087,Hxtastic,"Senate awards Yulo P3M, Petecio and Villegas P1M each for Olympic wins https://t.co/Tvw6j0L56D",Mon Aug 19 21:33:53 +0000 2024,0,0
2088,The Conversation Africa,"Kenya topped Africa’s Olympics medal table – but a new strategy will be needed to keep winning https://t.co/sMNNrTTbgg

💻 Wycliffe W. Njororai Simiyu, Stephen F. Austin State University @SFU
#ArtsCultureAndSociety",Mon Aug 19 21:33:49 +0000 2024,0,1
2089,O. G. Samuel Ogaranya,@InventedScience @Aris_Utensil Don’t disrespect Jesus in the Olympics,Mon Aug 19 21:33:48 +0000 2024,0,0
2090,Jeremy,@turnerawrites @jmatt1221 @NFL_DovKleiman That's the WNBA with a small roster size compared to the NFL where you expect the star players to compete in the Olympics within the schedule of training camp....that's what you're not understanding.....,Mon Aug 19 21:33:40 +0000 2024,0,0
2091,Joseph N. DiStefano,This doctor turned CEO squeezed hospitals into bankruptcy so he could buy yachts and take Olympic vacations https://t.co/3QsMuHUhAv,Mon Aug 19 21:33:33 +0000 2024,0,0
2092,Alisia Habibi,"@XtraFRMF People should stop telling the Moroccan coaches what to do and let them do their job. If the coaches followed what some so called fans say, then the olympic team alone would have not gotten bronze as they would cut out the key player, Ezzalzouli based on unreasonable fan requests",Mon Aug 19 21:33:26 +0000 2024,0,4
2093,Carl Wheless,@HeidiBriones It's an Olympic sport! 😁,Mon Aug 19 21:33:24 +0000 2024,0,0
2094,Jim Miloch,"I am glad Bob mentioned his 1956 Olympic Gold medal because that usually gets lost on Russell's resume.

He led the US team with 14.1 PPG.

Team USA beat their opponents by an average of 53.5 PPG. Just like his 11 championship rings, that is a record that will never be broken. https://t.co/aSCYA2W0JM",Mon Aug 19 21:33:19 +0000 2024,1,10
2095,Kiyah Willis,"I'm going live today at 5pm PT to talk about the oppression olympics drama in the pro-Hamas movement that's unfolding on TikTok
 https://t.co/mizI6dWz8l",Mon Aug 19 21:33:18 +0000 2024,2,16
2096,TONYTHESAVANT🇺🇸,"Brian Whindhorst EXPOSES Olympic Committee VOTED ON MVP BEFORE GOLD MEDAL GAMES!!
https://t.co/4EEXbkNbQt",Mon Aug 19 21:33:00 +0000 2024,0,0
2097,Rugrats,@THYZELL @Olympics @CapeColoureds Who has it saved? Post it 😂,Mon Aug 19 21:33:00 +0000 2024,0,0
2098,💧WayneRogers #EnoughisEnough.#EndDomesticViolence,"Aussie Olympic cycle hero saddles up 4 Gt Britain.Richardson was born in Maidstone,England &amp; moved to Aus at the age of 9.Rchrdsn rcntly fnd out his applicatn to change natnality 4 future competition had been approved by the Union Cycliste  Internationale.https://t.co/AmSIy6RB2a",Mon Aug 19 21:33:05 +0000 2024,0,0
2099,Los Angeles Sparks,We are back with the best plays of the week after Olympic break. https://t.co/Jx0mnukHQo,Mon Aug 19 21:33:00 +0000 2024,11,89
2100,Imber ᛟ,"Moss covered trees in Olympic National Park in Washington State 

Pacific Northwest 

https://t.co/FyeltEQDY2 https://t.co/IHvyu0mLR1",Mon Aug 19 21:32:58 +0000 2024,1,18
2101,Bert Longbottom,@NatlGunRights Again. Olympic medals do not mean you can trample others rights.,Mon Aug 19 21:32:50 +0000 2024,0,1
2102,Tae Spears,@STR8Homah @CelticsUnite18 @Dwhite921 @Jrue_Holiday11 @FCHWPO @jaytatum0 @kporzee @Al_Horford @paytonpritch3 @Obrissy @celtics Celebrating your team by asking why is Tatum so hated or crying about him not playing in the Olympics lol or how about comparing him to other stars trying to convince people he belongs in the conversation with current greats lol pathetic 😂😂😂,Mon Aug 19 21:32:48 +0000 2024,0,0
2103,Scared to shoot🐳,@MikeBartner This is what teams were trying to get the Canucks to do with brock last summer. THANK GAWD we don't employ the special olympics duo anymore 😭,Mon Aug 19 21:32:44 +0000 2024,0,0
2104,Sebiroth ❗️🍀 @gamescom,When the Unsinkable RMS Olympic Fought a U-Boat https://t.co/6ZtcHDE8ro via @YouTube,Mon Aug 19 21:32:37 +0000 2024,0,1
2105,Raggie Wynter,"Big and serious: I hereby move that we all decide not to pay @myJPSonline then it’ll
know what God it serves kmt 

It seems my bill did gymnastics at Olympics because idk how it all hit doubled

#HowCome #WickedAndLie",Mon Aug 19 21:32:34 +0000 2024,0,1
2106,¯\_(ツ)_/¯,"@MBearpig42069 @TheNoobEraser1 This is what I’m talking about moving the goalpost. Before the Olympics, y’all shouted from the rooftops vagina+uterus+ovaries=women and penis=man but suddenly that’s no longer. You are telling naturally born women that they are in fact men because you are brainwashed. Quite sad.",Mon Aug 19 21:32:28 +0000 2024,0,0
2107,vandeekvanclub,"another quiz question.
which NFL player is so quick that he is nicknamed the cheetah, and has challenged olympic 100 meter runner Noah Lyles to a track race? 🤔",Mon Aug 19 21:32:28 +0000 2024,0,0
2108,Dark Man Lex,@mattrife bruhhhhh this special starts off wildddd.,Mon Aug 19 21:32:28 +0000 2024,0,1
2109,Olympic's,@funky_banana Hello there 👋,Mon Aug 19 21:32:26 +0000 2024,0,0
2110,shitlord,"@johnvlconnor @KatyMontgomerie a cisgender man commits sexual assault and yet you somehow find a way to blame trans people. somebody send this bloke to the Olympics, he's about to win gold in mental gymnastics.",Mon Aug 19 21:32:23 +0000 2024,0,1
2111,cogsoldier,"@CoolhandClint7 @bballforever_ It's not just Kerr, Spoelstra and Lue also had a say that's why they were his assistants. I'm sure the rotations were a coaching decision and what/who the best fit were. 

KD came off the bench 5 out of the 6 Olympic games - and he's the greatest Olympic basketball player ever.",Mon Aug 19 21:32:20 +0000 2024,0,0
2112,KVJ Show,"Monday's ATS 8/19/24

Tonight's WWE Monday Night Raw and Virginia's husband &amp; son are going.

Jbird runs down this weeks doctor appointments.

Should NFL players be our U.S. Olympic flag football game?

Virginia drops some of her baseball knowledge.

Answering the Raise Your Hand",Mon Aug 19 21:32:20 +0000 2024,1,3
2113,Aidan Dawson,"Incoming Baylor Freshman VJ Edgecombe stands 6'5 and weighing in at 180 pounds

HS Stats: 17.3 points, 6.0 rebounds, 4.0 assists 2.3 steals

FIBA Olympic Qualifying Stats: 16.5 points, 5.5 rebounds, 3.8 assists, 2 steals per game

at only 18 / 19 years old",Mon Aug 19 21:32:12 +0000 2024,0,0
2114,City of Mississauga,"DYK that Lake Saigon – one of our many stormwater management ponds – held back 250,000m3 of stormwater (or 100 Olympic-sized swimming pools) from this weekend’s storm? 💧

This helped reduce flooding.
 
These ponds are designed to hold back flows and increase protection of more https://t.co/NqXVJ4HznQ",Mon Aug 19 21:32:08 +0000 2024,11,30
2115,Lavanya 🎙️🎥👩🏻‍💻,@vinayakkm @tarequelaskar Gorgeous penmanship! and that Olympic rings sportograph ❤️❤️❤️❤️,Mon Aug 19 21:32:02 +0000 2024,0,1
2116,Carles Dijous (AAlb),How the #ParisOlympics Survived Unprecedented #Cyberthreats. Officials Say the Olympic Games Saw 140 #Cyberattacks. None Were Successful. https://t.co/pVDNtGvFkc #Cybersecurity,Mon Aug 19 21:32:00 +0000 2024,0,0
2117,JGadoury,"@LibertyCappy Olympic hero, it’s fkn hilarious!!!!",Mon Aug 19 21:32:01 +0000 2024,0,0
2118,bela🦦,so happy wally is back from the olympics rest!!!!,Mon Aug 19 21:32:02 +0000 2024,1,30
2119,Wendy Smith,"@NOlympicsLA In 2017 in Lima, Peru the IOC awarded Host for Olympics #2024 to Paris 🇫🇷 &amp; #2028 to LA 🇺🇸. 

Uncontested. 🌍🌎🌏 👀

The Mayors &amp; Promises &amp; Deals made over the years have already done much damage.

It's a criminal offense to be without a home in some parts of #California ⛺️
😢",Mon Aug 19 21:31:53 +0000 2024,0,0
2120,vickie brown,Olympics Insider: Hundreds of Kids Tortured and Killed During 'Satanic' Games for Elite Pedophiles https://t.co/UtIy1Uj3fa,Mon Aug 19 21:31:53 +0000 2024,0,0
2121,Connie Bevan,"@phil_lyman @SpencerJCox Hey, and I'd like to know who paid for @GovCox trip to the Woke Olympics in France where they desecrated Christianity with their warped depiction of the last supper? Who paid for that trip? What a crap-show that was! Mitt Romney was there, as well, applauding it! 
~CB~",Mon Aug 19 21:31:52 +0000 2024,0,0
2122,Shayne Whitaker,@hodgetwins That stupid woman wants the attention and questions to stop because the world found out she rigged the Olympic Trials to get herself a seat on the team. Everything happening to her is by her own doing. She is a meme and a fraud.,Mon Aug 19 21:31:51 +0000 2024,0,1
2123,Andrea( a.k.a Dan Thomas’ Pronounciation Coach),"@DanThomasESPN For Ian. A post Olympics question. What does the US need to do to become the Olympic powerhouse in boxing like they used to be in the 60s,70s and 80s?",Mon Aug 19 21:31:51 +0000 2024,0,0
2124,John Smith,So you are saying that a ⛹️‍♂️player that was selected to the U.S. 🇺🇸Olympic team this decade and has one of the highest paid💵contracts in the 🏀NBA should come off the 🪑bench? 🤔Didn't Bradley Beal &amp; Jason Tatum attend the same high school in St. Louis at different times???🫣,Mon Aug 19 21:31:50 +0000 2024,0,0
2125,Commissioned,"@Mikep2365 @j__money___ @Nikez_2k @riksanitys @AB84 &gt;No. That’s not how it works.

Got a source where Russia claims XX?

&gt;All due respect to the athlete but if no evidence can be presented to back up the claim she is indeed female

Do you think Olympic athletes arn't tested?",Mon Aug 19 21:31:42 +0000 2024,0,0
2126,Kim,@Simone_Biles Gorgeous and classy! Loved watching you at the Olympics 2024!,Mon Aug 19 21:31:39 +0000 2024,0,0
2127,Chelsea women team,@ExcoFunds Extra holiday due to Olympics,Mon Aug 19 21:31:39 +0000 2024,0,1
2128,Bilbo Bridge of NPCs 💀,Man I just saw a dog video on Facebook man that Shiba I saw break dances better than Raygun at the Olympics. 😂,Mon Aug 19 21:31:39 +0000 2024,0,0
